,listing_id,id,date,reviewer_id,reviewer_name,comments,polarity_value,neg,pos,neu,compound
72,10803,230047707,2018/1/26,149486515,Marleen,"Our stay at Lindsay's was okay. Lindsay is a nice guy, who gave us some nice recommendations on where to go. He was easy reachable and polite. His place is quircky, which I liked, lots of interesting art. I did not so much enjoy using the kitchen as it was dirty. Lots of stickyness. Our room was okay, but could also have been a lot cleaner (dusty and some unwelcoming stains in the bedsheets). The bathroom was not as bad as the kitchen, the shower seems relatively clean.","{'neg': 0.04, 'neu': 0.737, 'pos': 0.223, 'compound': 0.9314}",0.04,0.223,0.737,0.9314
73,10803,241365760,2018/3/9,67884812,Xl,"I recommend this place to stay because its great location, easy to get access to the city, near Lygon and Sydney road where you will have many good restaurants, also Lindsay is a hospitable host who is willing to give help and guidance. Overall it is very good impression for the first several days in Melbourne.","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9594}",0.0,0.3,0.7,0.9594
74,10803,247254208,2018/3/27,170305461,Nicola,Very pleasant apartment with easy travel to city centre (tram runs every few minutest from right outside the door). Host very helpful and friendly without being too intrusive. Highly recommended.,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.9342}",0.0,0.377,0.623,0.9342
75,10803,248167191,2018/3/30,3531119,Tanner,"I really liked the space, really nice decor. For some being right up near a main Street might be an issue. But I loved having the tram literally a step outside the door. And the traffic noise didn't bother me.

Lindsay is also a very considerate easy going host.","{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9552}",0.0,0.327,0.673,0.9552
76,10803,250088608,2018/4/3,32333782,Jing,The landlord was very good. I lived in his house and took good care of me. I took a long time to take a bath. The landlord short his time and gave it to me. I was very touched. I was reported to the local tour group. I was late in the morning and the landlord drove me in and drove me on time. I was able to catch up on time and provided a great help for my travels. He was a trustworthy person.,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.9637}",0.0,0.225,0.775,0.9637
77,10803,250993314,2018/4/7,2643124,Bruno,Place was in a very convenient location close to some nice eateries. Not for light sleepers however as the street can get a bit busy. Liked the art deco bits and grungy feel of the place.,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.6808}",0.0,0.149,0.851,0.6808
78,10803,253261830,2018/4/14,112023999,Roman,"Good, clean and cheap","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.6808}",0.0,0.737,0.263,0.6808
79,10803,255909650,2018/4/22,163523483,Jasper,Very quirky apartment with the team stop conviently located just outside the door making traveling to and from the city easy,"{'neg': 0.091, 'neu': 0.788, 'pos': 0.12, 'compound': 0.1779}",0.091,0.12,0.788,0.1779
80,10803,259374918,2018/5/1,27238441,Sean,"Excellent host, Lindsay makes me feel  home.great location, tram stop is inches away.","{'neg': 0.13, 'neu': 0.651, 'pos': 0.219, 'compound': 0.3612}",0.13,0.219,0.651,0.3612
81,10803,260427239,2018/5/4,27038653,Miho,Lindsay is very nice person. He gave lots of information of shop or cafe. It's front of tram stop. Super easy to get there.,"{'neg': 0.069, 'neu': 0.623, 'pos': 0.308, 'compound': 0.8268}",0.069,0.308,0.623,0.8268
82,10803,261709273,2018/5/6,172134716,Remco,"Fijn verblijf, Lindsay is gastvrij en de locatie is prima!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
83,10803,268727339,2018/5/25,190258729,Gregory,"Very handy location if you need to head into Melbourne CBD.
I found it a comfortable and peaceful place to stay, and was not disturbed by street noise.
The room is a generous size. The  decor is true to the listing, with the ""funky vibe"" and an intriguing mix of objects.
I was glad to have a desk and chair in the room to do some work at.
Lindsay is very accommodating and helpful with any queries.","{'neg': 0.016, 'neu': 0.742, 'pos': 0.242, 'compound': 0.9609}",0.016,0.242,0.742,0.9609
84,10803,319989971,2018/9/8,46195242,Ping-Song,"Lindsay is an excellent host, a huge helper to me. I  adore the vintage decor style and also there's almost always a light, pleasant scent of incense floating from the yoga studios downstairs.","{'neg': 0.0, 'neu': 0.624, 'pos': 0.376, 'compound': 0.9329}",0.0,0.376,0.624,0.9329
85,10803,338573388,2018/10/20,190791260,Martin,"very nice place to stay, with the tram if you have a myki out side or a nice hour walk into the city. Lindsay was very helpful with places to go eat or drink","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8511}",0.0,0.242,0.758,0.8511
86,10803,340135544,2018/10/23,117421771,Alvin,"excellent host; the location is quite convenient as the place is directly within steps of the tram; yeah, value for money.","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8074}",0.0,0.316,0.684,0.8074
87,10803,340466069,2018/10/24,90159337,William,Lindsay is a legend.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
88,10803,344129941,2018/11/2,122471750,Tatiana,Very nice and clean place. Hightly recommend it ),"{'neg': 0.0, 'neu': 0.369, 'pos': 0.631, 'compound': 0.8204}",0.0,0.631,0.369,0.8204
89,10803,348444786,2018/11/13,145498403,Sam,"Cleanliness is an issue. Dust, clutter and rarely an empty sink or hob not with leftover food on it... for days on end. Dishes, cutlery and cooking utensils will probably always need to be cleaned prior to use. You will be requested not to spend longer than 5 minutes in the shower, on multiple occasions. And can be a dark and dinghy place as blinds and curtains are regularly closed. It is right outside a tram stop which is convenient but also noisy at night, also opposite a pub, which plays live/loud music on weekends which could be a problem if looking for an early night... some earplugs will do the trick and probably why there were a few still under the bed from previous guests.
Having said this, if you are happy eating out, not looking to spend much time in the flat and just looking for a cheap bed/private room in a good location then this is a good place to stay. The location is great. Cool old style apartment but needs a good professional clean and tidy up.","{'neg': 0.043, 'neu': 0.794, 'pos': 0.164, 'compound': 0.9799}",0.043,0.164,0.794,0.9799
90,10803,349610018,2018/11/18,49369979,Kenneth,"Great cosy room in an awesome apartment that gave me bohemian vibes. Very great location by the 96 tram, easy 20 mins into the city. Would stay again.","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.9476}",0.0,0.392,0.608,0.9476
91,10803,350947244,2018/11/21,5040075,Tam,Super unique space in a very trendy neighborhood!,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.636}",0.0,0.411,0.589,0.636
92,10803,352879230,2018/11/26,129236612,Martin,Sehr relaxte Unterkunft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
93,12936,73473,2010/8/4,111479,Brian,"Perfect apartment in a perfect location!!!! 

St. Kilda has great bars, great music and great food, this apartment is centrally located to everything.

The apartment is pristine and everything about the apartment is top notch.  Vince and Frank are very helpful and answered all of my questions.  

My wife and I think it was a great value for any accommodation. She even loved the bath products.

We are so happy we found it.

 ","{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.9917}",0.0,0.409,0.591,0.9917
94,12936,2824306,2012/11/7,2874782,David,"Great apartment, brilliant location in the heart of Fitzroy. Highly recommend.","{'neg': 0.0, 'neu': 0.428, 'pos': 0.572, 'compound': 0.8932}",0.0,0.572,0.428,0.8932
95,12936,3422328,2013/1/27,874712,Dan,"Frank and Vince were super responsive, very helpful and a pleasure to deal with.
Great apartment, lovely location and a great week in St Kilda.
No negatives whatsoever.
Dan","{'neg': 0.047, 'neu': 0.407, 'pos': 0.546, 'compound': 0.9757}",0.047,0.546,0.407,0.9757
96,12936,3572089,2013/2/18,4634271,Jonny,"The apartment is in an ideal location, it is bright and modern and just as we had hoped! There is a great little cafe on the ground floor which was always handy for breakfast! We just loved staying here although we had a bit of trouble with the fob for the elevator which was extremely temperamental! Also had problem with wifi but Vince sorted this out very quickly. Would totally recommend this apartment for any couple, it was fantastic and we could have easily stayed for another week!!!","{'neg': 0.036, 'neu': 0.734, 'pos': 0.23, 'compound': 0.9643}",0.036,0.23,0.734,0.9643
97,12936,60598188,2016/1/25,24777798,Dave,"Nice apartment with chill, nice neighbors. Frank & Vince were incredibly easy to book with. The space was nice. 
Some nice restaurants / bars just on the corner and up Fitzroy st.
Little bit disappointed in the ground floor cafe being shut down .. but there's a couple others up & down the street.

 ","{'neg': 0.034, 'neu': 0.791, 'pos': 0.174, 'compound': 0.699}",0.034,0.174,0.791,0.699
98,12936,128176495,2017/1/22,13789648,Dirk,"Nice place in a perfect location (close to shops, tram and beach). ","{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}",0.0,0.419,0.581,0.7579
99,12936,218953102,2017/12/15,92589368,Claire,Great apartment - fantastic location. Very helpful hosts.,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.8955}",0.0,0.73,0.27,0.8955
100,12936,228242064,2018/1/18,160906843,Aoife,"Lovely modern space, 10mins from the beach. Right in the heart of fitzroy street which has lots of bars and restaurants. Main tram line right outside the door which makes accessing Melbourne CBD very easy. Would highly recommend to a couple who are exploring Melbourne and want to stay near the beach.","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8775}",0.0,0.191,0.809,0.8775
101,12936,232718341,2018/2/6,109414856,Helen,"Great place - cosy and well set out, excellent location, and Frank and Vince have been great to deal with! Definitely recommend","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.9612}",0.0,0.565,0.435,0.9612
102,12936,270654217,2018/5/29,27605932,Andrew,"This place has a great feeling and is well looked after. The north facing balcony is a real treat. Well located, easy parking, just good all round. Appreciated the housekeeping service too. Will definitely stay again. ","{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.9694}",0.0,0.493,0.507,0.9694
103,12936,275433788,2018/6/11,25083863,Alan,The place is in an excellent location with tram literally just downstairs and secure off street parking if you're driving. Frank and Vince were very responsive and helpful when I couldn't figure out how to get the stove started and they immediately came by to help out. The apartment is also in walking distance to supermarket and numerous pubs and restaurants and is very lively in the evening.,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.9505}",0.0,0.226,0.774,0.9505
104,12936,288476302,2018/7/10,80441458,Lachlan,Great spot and great hosts. Cheers guys.,"{'neg': 0.0, 'neu': 0.261, 'pos': 0.739, 'compound': 0.9062}",0.0,0.739,0.261,0.9062
105,12936,341813673,2018/10/28,9079186,Devin,Frank and Vince's place is fantastic. Location is great with good places to eat and trams stop to the city. St Kilda beach is 10 mins walk away. You can have your morning or evening walk to see sunrise or sunset. Everything you need are all there and a few spare just in case. They are so thoughtful in preparing the places for us. The carpark space was another great point for those who rent a car during their stay. checkin process is simple and fast. I would definitely go with their place again. 10/10.,"{'neg': 0.02, 'neu': 0.787, 'pos': 0.192, 'compound': 0.9616}",0.02,0.192,0.787,0.9616
106,15246,160807,2010/12/31,229416,Wolfgang,Just perfect!,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6114}",0.0,0.8,0.2,0.6114
107,15246,444718,2011/8/14,925543,Ian,Pleasant stay in a friendly and accommodating environment,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.7579}",0.0,0.565,0.435,0.7579
108,15246,3370391,2013/1/19,4038951,Catrina,"An accommodating host, comfortable house, nice neighborhood and easily accessible to Merri Creek Trail and public transport. Great experience all round. ","{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9118}",0.0,0.426,0.574,0.9118
109,15246,15635144,2014/7/13,16439633,Michael,"I spent a very pleasant 6 weeks here with Eleni. The house is clean, comfortable and I felt very at home here. The neighborhood is very quiet and it's only a 5 mins walk to the nearest tram stop.","{'neg': 0.054, 'neu': 0.711, 'pos': 0.235, 'compound': 0.8122}",0.054,0.235,0.711,0.8122
